TIME,MAP (kPa),Engine speed (RPM),Oxygen sensor 1 (V),Oxygen sensor 1 (%),Oxygen sensor 2 (V),Oxygen sensor 2 (%),Fuel system operation mode
1711130337.463594,60,2103.0,0.39,9.375,0.11,0.78125,CLOSED_LOOP
1711130338.693286,43,2123.0,0.91,-3.125,0.125,0.78125,CLOSED_LOOP
1711130339.894531,31,2001.0,0.03,-2.34375,0.135,0.78125,CLOSED_LOOP
1711130341.124354,63,2034.0,0.76,1.5625,0.145,0.78125,CLOSED_LOOP
1711130342.353792,67,2090.0,0.88,-2.34375,0.15,0.78125,CLOSED_LOOP
1711130343.583836,28,2103.0,0.04,-4.6875,0.145,0.78125,CLOSED_LOOP
1711130344.813451,59,2017.0,0.425,5.46875,0.155,0.78125,CLOSED_LOOP
1711130346.074187,49,2037.0,0.885,-6.25,0.15,0.78125,CLOSED_LOOP
1711130347.273746,27,1936.0,0.06,-7.03125,0.15,0.78125,CLOSED_LOOP
1711130348.533727,38,1187.0,0.295,2.34375,0.145,0.78125,CLOSED_LOOP
1711130349.794732,43,1031.0,0.625,-6.25,0.145,0.78125,CLOSED_LOOP
1711130351.023588,48,981.0,0.83,-0.78125,0.145,0.78125,CLOSED_LOOP
1711130352.283964,47,945.0,0.075,-1.5625,0.145,0.78125,CLOSED_LOOP
1711130353.543884,46,1002.0,0.8,-3.90625,0.145,0.78125,CLOSED_LOOP
1711130354.833675,62,1068.0,0.03,3.125,0.15,0.78125,CLOSED_LOOP
1711130356.063535,92,2114.0,0.78,6.25,0.17,0.78125,CLOSED_LOOP
1711130357.353424,33,2829.0,0.87,-9.375,0.16,0.78125,OPEN_LOOP
1711130358.673401,30,1953.0,0.0,1.5625,0.035,0.78125,CLOSED_LOOP
1711130359.903249,57,2249.0,0.845,2.34375,0.11,0.78125,CLOSED_LOOP
1711130361.133619,57,2694.0,0.83,-3.125,0.13,0.78125,CLOSED_LOOP
1711130362.363621,51,3120.0,0.865,-0.78125,0.14,0.78125,CLOSED_LOOP
1711130363.564041,26,3134.0,0.09,0.0,0.135,0.78125,OPEN_LOOP
1711130364.793331,42,1838.0,0.055,3.90625,0.075,0.78125,CLOSED_LOOP
1711130366.023805,62,1949.0,0.825,-0.78125,0.12,0.78125,CLOSED_LOOP
1711130367.253268,67,2239.0,0.83,-1.5625,0.14,0.78125,CLOSED_LOOP
1711130368.483654,30,2260.0,0.82,-10.15625,0.14,0.78125,OPEN_LOOP
1711130369.713269,28,1876.0,0.0,0.0,0.0,0.78125,OPEN_LOOP
1711130371.006195,38,1534.0,0.05,3.90625,0.065,0.78125,CLOSED_LOOP
1711130372.293638,59,1572.0,0.1,6.25,0.105,0.78125,CLOSED_LOOP
1711130373.583224,87,1942.0,0.795,-0.78125,0.14,0.78125,CLOSED_LOOP
1711130374.8445,85,2460.0,0.115,-1.5625,0.16,0.78125,CLOSED_LOOP
1711130376.163953,82,2976.0,0.135,1.5625,0.17,0.78125,CLOSED_LOOP
1711130377.484007,29,3030.0,0.06,-7.8125,0.165,0.78125,CLOSED_LOOP
1711130378.713575,60,3170.0,0.91,2.34375,0.17,0.78125,CLOSED_LOOP
1711130379.974102,27,2468.0,0.0,0.0,0.02,0.78125,CLOSED_LOOP
1711130381.263941,75,2022.0,0.13,1.5625,0.13,0.78125,CLOSED_LOOP
1711130382.463877,83,2189.0,0.79,1.5625,0.155,0.78125,CLOSED_LOOP
1711130383.693331,86,2333.0,0.835,1.5625,0.17,0.78125,CLOSED_LOOP
1711130384.953581,31,2367.0,0.9,-4.6875,0.165,0.78125,OPEN_LOOP
1711130386.153825,37,2210.0,0.105,3.90625,0.155,0.78125,CLOSED_LOOP
1711130387.384237,28,2131.0,0.835,-4.6875,0.16,0.78125,OPEN_LOOP
1711130388.643472,90,3116.0,0.08,0.0,0.7,0.78125,OPEN_LOOP
1711130389.843074,31,2026.0,0.0,0.0,0.0,0.78125,OPEN_LOOP
1711130391.073693,27,2098.0,0.0,0.0,0.0,0.78125,OPEN_LOOP
1711130392.333322,38,1203.0,0.06,3.125,0.055,0.78125,CLOSED_LOOP
1711130393.563627,43,1150.0,0.885,-2.34375,0.085,0.78125,CLOSED_LOOP
1711130394.884858,47,988.0,0.06,0.0,0.095,0.78125,CLOSED_LOOP
1711130396.173883,45,991.0,0.785,-3.125,0.11,0.78125,CLOSED_LOOP
1711130397.433686,51,1093.0,0.03,0.78125,0.095,0.78125,CLOSED_LOOP
1711130398.692761,49,1844.0,0.835,-0.78125,0.105,0.78125,CLOSED_LOOP
1711130399.954485,63,1370.0,0.175,3.90625,0.1,0.78125,CLOSED_LOOP
1711130401.214112,46,1003.0,0.07,0.0,0.115,0.78125,CLOSED_LOOP
1711130402.474296,43,1105.0,0.865,-3.90625,0.12,0.78125,CLOSED_LOOP
1711130403.792346,42,916.0,0.71,-6.25,0.12,0.78125,CLOSED_LOOP
1711130404.992684,44,924.0,0.065,-1.5625,0.125,0.78125,CLOSED_LOOP
1711130406.165786,43,949.0,0.795,-6.25,0.125,0.78125,CLOSED_LOOP
1711130407.423305,44,994.0,0.07,0.0,0.135,0.78125,CLOSED_LOOP
1711130408.625016,68,1105.0,0.105,4.6875,0.14,0.78125,CLOSED_LOOP
1711130409.82482,81,1648.0,0.76,0.0,0.15,0.78125,CLOSED_LOOP
1711130411.053143,29,2097.0,0.83,-7.8125,0.15,0.78125,CLOSED_LOOP
1711130412.284047,32,1463.0,0.445,-14.0625,0.145,0.78125,CLOSED_LOOP
1711130413.513587,40,906.0,0.025,-7.03125,0.145,0.78125,CLOSED_LOOP
1711130414.773232,45,1021.0,0.12,-0.78125,0.145,0.78125,CLOSED_LOOP
1711130415.974088,43,901.0,0.06,-0.78125,0.14,0.78125,CLOSED_LOOP
1711130417.264017,42,949.0,0.865,-3.90625,0.145,0.78125,CLOSED_LOOP
1711130418.462802,44,910.0,0.05,-2.34375,0.145,0.78125,CLOSED_LOOP
1711130419.723125,43,934.0,0.85,-3.125,0.145,0.78125,CLOSED_LOOP
1711130420.953637,50,1092.0,0.875,-7.8125,0.165,0.78125,CLOSED_LOOP
1711130422.24288,86,2342.0,0.115,0.0,0.18,0.78125,CLOSED_LOOP
1711130423.533807,63,2029.0,0.82,-6.25,0.19,0.78125,CLOSED_LOOP
1711130424.764764,36,1993.0,0.11,-5.46875,0.175,0.78125,CLOSED_LOOP
1711130426.023478,77,1938.0,0.77,5.46875,0.185,0.78125,CLOSED_LOOP
1711130427.28525,71,3013.0,0.785,-2.34375,0.19,0.78125,CLOSED_LOOP
1711130428.483049,53,3660.0,0.875,8.59375,0.735,0.78125,CLOSED_LOOP
1711130429.684804,94,5400.0,0.885,0.0,0.875,0.78125,OPEN_LOOP
1711130430.913208,28,5846.0,0.0,0.0,0.86,0.78125,OPEN_LOOP
1711130432.11395,23,3472.0,0.0,0.0,0.0,0.78125,OPEN_LOOP
1711130433.434326,22,3314.0,0.0,0.0,0.0,0.78125,OPEN_LOOP
1711130434.723299,24,3011.0,0.0,0.0,0.0,0.78125,OPEN_LOOP
1711130435.923307,27,2724.0,0.0,0.0,0.0,0.78125,OPEN_LOOP
1711130437.094935,27,2384.0,0.0,0.0,0.0,0.78125,OPEN_LOOP
1711130438.323962,26,2103.0,0.0,0.0,0.0,0.78125,OPEN_LOOP
1711130439.583839,27,1841.0,0.0,0.0,0.0,0.78125,OPEN_LOOP
1711130440.873528,33,1194.0,0.04,3.125,0.045,0.78125,CLOSED_LOOP
1711130442.165275,47,1088.0,0.845,3.125,0.08,0.78125,CLOSED_LOOP
1711130443.362898,46,974.0,0.095,4.6875,0.09,0.78125,CLOSED_LOOP
1711130444.593426,40,953.0,0.865,0.0,0.1,0.78125,CLOSED_LOOP
1711130445.854387,53,1771.0,0.765,6.25,0.09,0.78125,CLOSED_LOOP
1711130447.112906,31,1687.0,0.89,-3.90625,0.11,0.78125,CLOSED_LOOP
1711130448.373801,32,1361.0,0.06,-5.46875,0.115,0.78125,CLOSED_LOOP
1711130449.66452,34,1480.0,0.09,0.78125,0.125,0.78125,CLOSED_LOOP
1711130450.864112,47,1819.0,0.875,2.34375,0.135,0.78125,CLOSED_LOOP
1711130452.063648,50,1607.0,0.085,0.0,0.14,0.78125,CLOSED_LOOP
1711130453.294468,51,1569.0,0.315,1.5625,0.14,0.78125,CLOSED_LOOP
1711130454.493099,52,1695.0,0.205,0.0,0.145,0.78125,CLOSED_LOOP
1711130455.723679,55,1860.0,0.74,-2.34375,0.15,0.78125,CLOSED_LOOP
1711130457.01504,62,2561.0,0.24,3.125,0.165,0.78125,CLOSED_LOOP
1711130458.273806,46,3006.0,0.875,-6.25,0.165,0.78125,OPEN_LOOP
1711130459.504908,30,1790.0,0.0,1.5625,0.035,0.78125,CLOSED_LOOP
1711130460.794576,76,1768.0,0.82,3.90625,0.125,0.78125,CLOSED_LOOP
1711130462.085257,33,1897.0,0.875,-5.46875,0.13,0.78125,CLOSED_LOOP
1711130463.376572,30,1665.0,0.13,0.0,0.13,0.78125,CLOSED_LOOP
1711130464.636534,43,1521.0,0.165,7.03125,0.14,0.78125,CLOSED_LOOP
1711130465.92575,49,1496.0,0.795,0.0,0.145,0.78125,CLOSED_LOOP
1711130467.186602,82,1736.0,0.825,3.125,0.16,0.78125,CLOSED_LOOP
1711130468.386721,83,2150.0,0.78,-0.78125,0.18,0.78125,CLOSED_LOOP
1711130469.678277,82,2565.0,0.155,3.90625,0.19,0.78125,CLOSED_LOOP
1711130470.877008,81,2910.0,0.14,1.5625,0.205,0.78125,CLOSED_LOOP
1711130472.106909,32,3141.0,0.875,-8.59375,0.255,0.78125,OPEN_LOOP
1711130473.336343,35,1907.0,0.085,3.90625,0.09,0.78125,CLOSED_LOOP
1711130474.537299,60,1801.0,0.315,0.78125,0.13,0.78125,CLOSED_LOOP
1711130475.797622,63,1798.0,0.065,-1.5625,0.14,0.78125,CLOSED_LOOP
1711130477.027299,74,1884.0,0.19,-1.5625,0.155,0.78125,CLOSED_LOOP
1711130478.25807,78,1973.0,0.755,-4.6875,0.165,0.78125,CLOSED_LOOP
1711130479.488428,83,2089.0,0.32,1.5625,0.18,0.78125,CLOSED_LOOP
1711130480.71784,85,2228.0,0.655,-4.6875,0.19,0.78125,CLOSED_LOOP
1711130481.978682,45,2214.0,0.05,-5.46875,0.18,0.78125,CLOSED_LOOP
1711130483.238194,56,2227.0,0.92,-9.375,0.175,0.78125,CLOSED_LOOP
1711130484.528306,30,2049.0,0.17,3.125,0.17,0.78125,CLOSED_LOOP
1711130485.818957,27,1969.0,0.8,0.0,0.165,0.78125,CLOSED_LOOP
1711130487.078492,44,1848.0,0.715,3.125,0.165,0.78125,CLOSED_LOOP
1711130488.338448,35,1811.0,0.865,-5.46875,0.725,0.78125,OPEN_LOOP
1711130489.599627,27,2677.0,0.0,0.0,0.0,0.78125,OPEN_LOOP
1711130490.859297,28,1999.0,0.0,0.0,0.0,0.78125,OPEN_LOOP
1711130492.119856,32,1558.0,0.02,1.5625,0.025,0.78125,CLOSED_LOOP
1711130493.320185,59,1353.0,0.065,7.03125,0.075,0.78125,CLOSED_LOOP
1711130494.580401,81,1579.0,0.845,6.25,0.115,0.78125,CLOSED_LOOP
1711130495.780315,72,1797.0,0.755,1.5625,0.13,0.78125,CLOSED_LOOP
1711130496.979182,78,2067.0,0.09,2.34375,0.15,0.78125,CLOSED_LOOP
1711130498.18057,79,2409.0,0.83,6.25,0.165,0.78125,CLOSED_LOOP
1711130499.438679,80,2800.0,0.71,2.34375,0.17,0.78125,CLOSED_LOOP
1711130500.669614,31,2846.0,0.83,-3.125,0.165,0.78125,CLOSED_LOOP
1711130501.870368,52,2900.0,0.14,4.6875,0.17,0.78125,CLOSED_LOOP
1711130503.099227,50,3030.0,0.775,10.9375,0.175,0.78125,CLOSED_LOOP
1711130504.329194,52,3134.0,0.87,0.78125,0.18,0.78125,OPEN_LOOP
1711130505.619201,30,1927.0,0.035,3.125,0.085,0.78125,CLOSED_LOOP
1711130506.878779,75,1981.0,0.825,1.5625,0.15,0.78125,CLOSED_LOOP
1711130508.138869,36,2051.0,0.89,-3.125,0.15,0.78125,CLOSED_LOOP
1711130509.36905,26,3316.0,0.0,0.0,0.0,0.78125,OPEN_LOOP
1711130510.660014,30,2342.0,0.0,0.0,0.0,0.78125,OPEN_LOOP
1711130511.918852,30,1700.0,0.0,0.0,0.0,0.78125,CLOSED_LOOP
1711130513.17932,72,1676.0,0.225,3.125,0.105,0.78125,CLOSED_LOOP
1711130514.438592,86,2158.0,0.84,3.90625,0.135,0.78125,CLOSED_LOOP
1711130515.759451,86,2670.0,0.755,6.25,0.15,0.78125,CLOSED_LOOP
1711130516.988564,86,3153.0,0.14,4.6875,0.17,0.78125,CLOSED_LOOP
1711130518.21997,25,3185.0,0.05,0.0,0.155,0.78125,CLOSED_LOOP
1711130519.448456,53,2036.0,0.4,7.03125,0.115,0.78125,CLOSED_LOOP
1711130520.649906,89,2181.0,0.75,0.78125,0.15,0.78125,CLOSED_LOOP
1711130521.879489,91,2344.0,0.74,6.25,0.175,0.78125,CLOSED_LOOP
1711130523.10946,48,2390.0,0.905,-8.59375,0.17,0.78125,CLOSED_LOOP
1711130524.368687,53,2245.0,0.035,-3.125,0.11,0.78125,CLOSED_LOOP
1711130525.628984,84,2281.0,0.115,3.90625,0.145,0.78125,CLOSED_LOOP
1711130526.888719,87,2301.0,0.84,-0.78125,0.16,0.78125,CLOSED_LOOP
1711130528.15008,85,2241.0,0.12,4.6875,0.175,0.78125,CLOSED_LOOP
1711130529.469042,91,2237.0,0.77,0.0,0.2,0.78125,CLOSED_LOOP
1711130530.760445,92,2246.0,0.825,1.5625,0.22,0.78125,CLOSED_LOOP
1711130532.079508,93,2265.0,0.655,5.46875,0.27,0.78125,CLOSED_LOOP
1711130533.368769,52,2210.0,0.915,-7.8125,0.255,0.78125,CLOSED_LOOP
1711130534.779038,41,1950.0,0.115,-2.34375,0.225,0.78125,CLOSED_LOOP
1711130536.009122,45,1758.0,0.875,-4.6875,0.205,0.78125,CLOSED_LOOP
1711130537.299286,34,1466.0,0.805,-10.9375,0.18,0.78125,CLOSED_LOOP
1711130538.558763,50,972.0,0.035,-5.46875,0.165,0.78125,CLOSED_LOOP
1711130539.759943,48,1008.0,0.11,2.34375,0.16,0.78125,CLOSED_LOOP
1711130540.989721,91,1489.0,0.075,3.90625,0.22,0.78125,CLOSED_LOOP
1711130542.218975,95,3048.0,0.88,12.5,0.73,0.78125,CLOSED_LOOP
1711130543.449484,94,4607.0,0.905,0.0,0.835,0.78125,OPEN_LOOP
1711130544.680202,94,5971.0,0.895,0.0,0.89,0.78125,CLOSED_LOOP
1711130545.939551,26,5030.0,0.0,0.0,0.045,0.78125,OPEN_LOOP
1711130547.139183,73,3447.0,0.845,2.34375,0.155,0.78125,CLOSED_LOOP
1711130548.430125,95,3931.0,0.825,2.34375,0.355,0.78125,CLOSED_LOOP
1711130549.660526,94,4433.0,0.83,-0.78125,0.7,0.78125,OPEN_LOOP
1711130550.88978,94,4928.0,0.89,0.0,0.875,0.78125,OPEN_LOOP
1711130552.179717,94,5376.0,0.885,0.0,0.88,0.78125,OPEN_LOOP
1711130553.441169,30,5342.0,0.025,0.0,0.855,0.78125,OPEN_LOOP
1711130554.699632,29,3392.0,0.155,7.03125,0.105,0.78125,CLOSED_LOOP
1711130556.020895,33,3281.0,0.865,0.0,0.13,0.78125,OPEN_LOOP
1711130557.339739,40,2245.0,0.135,5.46875,0.095,0.78125,CLOSED_LOOP
1711130558.541115,59,2240.0,0.385,5.46875,0.125,0.78125,CLOSED_LOOP
1711130559.800357,69,2210.0,0.855,-0.78125,0.14,0.78125,CLOSED_LOOP
1711130561.119922,30,2103.0,0.05,-3.125,0.14,0.78125,CLOSED_LOOP
1711130562.379476,68,2048.0,0.64,7.03125,0.145,0.78125,CLOSED_LOOP
1711130563.669783,76,2027.0,0.26,2.34375,0.155,0.78125,CLOSED_LOOP
1711130564.870046,43,2123.0,0.87,-7.03125,0.285,0.78125,OPEN_LOOP
1711130566.070233,27,2763.0,0.0,0.0,0.04,0.78125,CLOSED_LOOP
1711130567.270506,60,2424.0,0.22,4.6875,0.115,0.78125,CLOSED_LOOP
1711130568.589925,83,2431.0,0.55,-9.375,0.14,0.78125,CLOSED_LOOP
1711130569.879614,28,2269.0,0.05,0.0,0.135,0.78125,CLOSED_LOOP
1711130571.080503,58,2145.0,0.885,3.90625,0.095,0.78125,CLOSED_LOOP
1711130572.28046,28,1935.0,0.835,-3.90625,0.11,0.78125,CLOSED_LOOP
1711130573.570246,49,1811.0,0.115,1.5625,0.125,0.78125,CLOSED_LOOP
1711130574.799579,87,1905.0,0.44,0.0,0.145,0.78125,CLOSED_LOOP
1711130576.09042,91,2092.0,0.82,3.125,0.165,0.78125,CLOSED_LOOP
1711130577.380433,91,2249.0,0.8,2.34375,0.18,0.78125,CLOSED_LOOP
1711130578.610814,91,2453.0,0.4,6.25,0.19,0.78125,CLOSED_LOOP
1711130579.930213,62,2581.0,0.915,-2.34375,0.185,0.78125,CLOSED_LOOP
1711130581.220241,64,2573.0,0.805,1.5625,0.2,0.78125,CLOSED_LOOP
1711130582.629514,78,2653.0,0.88,0.0,0.61,0.78125,CLOSED_LOOP
1711130583.890004,45,2608.0,0.075,2.34375,0.395,0.78125,CLOSED_LOOP
1711130585.150117,28,2491.0,0.01,0.0,0.365,0.78125,CLOSED_LOOP
1711130586.350539,50,2429.0,0.085,5.46875,0.36,0.78125,CLOSED_LOOP
1711130587.610299,80,2513.0,0.06,-0.78125,0.395,0.78125,CLOSED_LOOP
1711130588.840006,90,2596.0,0.18,7.03125,0.625,0.78125,CLOSED_LOOP
1711130590.040343,92,2684.0,0.69,2.34375,0.62,0.78125,CLOSED_LOOP
1711130591.300234,92,2790.0,0.82,5.46875,0.66,0.78125,CLOSED_LOOP
1711130592.620315,92,2846.0,0.59,10.15625,0.695,0.78125,CLOSED_LOOP
1711130593.880538,92,2914.0,0.11,9.375,0.715,0.78125,CLOSED_LOOP
1711130595.139894,92,2974.0,0.62,5.46875,0.73,0.78125,CLOSED_LOOP
1711130596.340047,29,2967.0,0.9,0.0,0.755,0.78125,CLOSED_LOOP
1711130597.629909,85,1955.0,0.065,1.5625,0.745,0.78125,CLOSED_LOOP
1711130598.951404,94,1935.0,0.81,7.03125,0.75,0.78125,CLOSED_LOOP
1711130600.240482,94,1950.0,0.19,2.34375,0.755,0.78125,CLOSED_LOOP
1711130601.470757,94,1950.0,0.795,0.78125,0.75,0.78125,CLOSED_LOOP
1711130602.730304,94,1951.0,0.8,4.6875,0.755,0.78125,CLOSED_LOOP
1711130604.020515,83,1971.0,0.075,1.5625,0.75,0.78125,CLOSED_LOOP
1711130605.221424,89,1971.0,0.125,4.6875,0.75,0.78125,CLOSED_LOOP
1711130606.450066,91,1973.0,0.585,0.0,0.745,0.78125,CLOSED_LOOP
1711130607.650025,91,1987.0,0.875,1.5625,0.75,0.78125,CLOSED_LOOP
1711130608.880159,73,1943.0,0.06,-1.5625,0.75,0.78125,CLOSED_LOOP
1711130610.109753,83,1931.0,0.92,-3.125,0.775,0.78125,CLOSED_LOOP
1711130611.370106,25,3045.0,0.0,0.0,0.265,0.78125,CLOSED_LOOP
1711130612.57001,66,2456.0,0.825,2.34375,0.13,0.78125,CLOSED_LOOP
1711130613.830034,84,2551.0,0.67,-5.46875,0.155,0.78125,CLOSED_LOOP
1711130615.091194,47,2558.0,0.895,-8.59375,0.16,0.78125,CLOSED_LOOP
1711130616.320807,28,2375.0,0.0,0.0,0.01,0.78125,CLOSED_LOOP
1711130617.640661,46,2215.0,0.885,3.125,0.095,0.78125,CLOSED_LOOP
1711130618.900744,27,2210.0,0.33,-4.6875,0.155,0.78125,OPEN_LOOP
1711130620.129646,29,2909.0,0.0,0.0,0.0,0.78125,OPEN_LOOP
1711130621.391323,27,2132.0,0.0,0.0,0.0,0.78125,OPEN_LOOP
1711130622.680844,41,1161.0,0.4,3.125,0.065,0.78125,CLOSED_LOOP
1711130623.969945,42,1110.0,0.84,-7.03125,0.085,0.78125,CLOSED_LOOP
1711130625.26025,82,1584.0,0.04,-3.125,0.1,0.78125,CLOSED_LOOP
1711130626.51988,87,1826.0,0.815,3.125,0.13,0.78125,CLOSED_LOOP
1711130627.750091,71,2884.0,0.865,-1.5625,0.14,0.78125,CLOSED_LOOP
1711130629.010414,34,2825.0,0.065,0.78125,0.14,0.78125,CLOSED_LOOP
1711130630.239716,48,2922.0,0.605,5.46875,0.15,0.78125,CLOSED_LOOP
1711130631.440141,30,3175.0,0.83,-3.125,0.15,0.78125,OPEN_LOOP
1711130632.670814,30,1793.0,0.045,3.125,0.07,0.78125,CLOSED_LOOP
1711130633.870195,65,1893.0,0.135,4.6875,0.12,0.78125,CLOSED_LOOP
1711130635.129984,70,2201.0,0.785,0.78125,0.14,0.78125,CLOSED_LOOP
1711130636.330303,80,2606.0,0.08,7.03125,0.15,0.78125,CLOSED_LOOP
1711130637.530088,90,3133.0,0.625,6.25,0.18,0.78125,CLOSED_LOOP
1711130638.76029,94,3780.0,0.135,0.0,0.285,0.78125,CLOSED_LOOP
1711130640.050788,94,4486.0,0.805,2.34375,0.76,0.78125,OPEN_LOOP
1711130641.310311,94,5109.0,0.88,0.0,0.87,0.78125,OPEN_LOOP
1711130642.569996,94,5686.0,0.89,0.0,0.875,0.78125,OPEN_LOOP
1711130643.860654,93,6203.0,0.89,0.0,0.88,0.78125,OPEN_LOOP
1711130645.122141,80,6107.0,0.64,0.0,0.87,0.78125,OPEN_LOOP
1711130646.380363,23,4034.0,0.11,6.25,0.115,0.78125,CLOSED_LOOP
1711130647.642367,68,4050.0,0.535,-3.125,0.2,0.78125,CLOSED_LOOP
1711130648.899854,90,4141.0,0.715,3.90625,0.625,0.78125,CLOSED_LOOP
1711130650.130149,94,4197.0,0.925,-7.03125,0.76,0.78125,OPEN_LOOP
1711130651.331236,25,2854.0,0.01,1.5625,0.07,0.78125,CLOSED_LOOP
1711130652.590364,89,2792.0,0.745,6.25,0.15,0.78125,CLOSED_LOOP
1711130653.819889,91,2801.0,0.405,5.46875,0.17,0.78125,CLOSED_LOOP
1711130655.0797,91,2800.0,0.79,-3.90625,0.18,0.78125,CLOSED_LOOP
1711130656.310277,29,2682.0,0.165,0.0,0.15,0.78125,CLOSED_LOOP
1711130657.570328,48,2603.0,0.835,0.78125,0.17,0.78125,CLOSED_LOOP
1711130658.770875,28,2506.0,0.295,0.0,0.14,0.78125,CLOSED_LOOP
1711130660.000285,54,2460.0,0.79,3.125,0.11,0.78125,CLOSED_LOOP
1711130661.320327,85,2483.0,0.49,-6.25,0.145,0.78125,CLOSED_LOOP
1711130662.550332,90,2525.0,0.125,-2.34375,0.16,0.78125,CLOSED_LOOP
1711130663.779753,81,2535.0,0.83,-4.6875,0.17,0.78125,CLOSED_LOOP
1711130665.041185,70,2503.0,0.345,-1.5625,0.17,0.78125,CLOSED_LOOP
1711130666.359949,73,2487.0,0.78,0.78125,0.18,0.78125,CLOSED_LOOP
1711130667.680803,82,2476.0,0.815,-2.34375,0.2,0.78125,CLOSED_LOOP
1711130668.940489,84,2468.0,0.205,-6.25,0.22,0.78125,CLOSED_LOOP
1711130670.141957,86,2450.0,0.725,0.0,0.255,0.78125,CLOSED_LOOP
1711130671.340193,87,2434.0,0.805,-3.90625,0.295,0.78125,CLOSED_LOOP
1711130672.570309,88,2423.0,0.79,-3.125,0.345,0.78125,CLOSED_LOOP
1711130673.76989,89,2422.0,0.1,-3.90625,0.4,0.78125,CLOSED_LOOP
1711130674.940147,91,2422.0,0.635,0.0,0.615,0.78125,CLOSED_LOOP
1711130676.202634,91,2433.0,0.145,-3.125,0.575,0.78125,CLOSED_LOOP
1711130677.430229,91,2437.0,0.82,-3.90625,0.61,0.78125,CLOSED_LOOP
1711130678.631255,91,2446.0,0.1,-0.78125,0.65,0.78125,CLOSED_LOOP
1711130679.859764,65,2445.0,0.645,-2.34375,0.56,0.78125,CLOSED_LOOP
1711130681.11997,74,2431.0,0.435,-3.90625,0.585,0.78125,CLOSED_LOOP
1711130682.290416,82,2409.0,0.11,-5.46875,0.69,0.78125,CLOSED_LOOP
1711130683.581262,81,2410.0,0.82,-10.15625,0.68,0.78125,CLOSED_LOOP
1711130684.83977,48,2376.0,0.9,-16.40625,0.725,0.78125,CLOSED_LOOP
1711130686.069542,32,2282.0,0.025,-11.71875,0.695,0.78125,CLOSED_LOOP
1711130687.330823,86,2261.0,0.09,3.90625,0.665,0.78125,CLOSED_LOOP
1711130688.529598,90,2322.0,0.77,0.78125,0.675,0.78125,CLOSED_LOOP
1711130689.760836,66,2342.0,0.865,-6.25,0.655,0.78125,CLOSED_LOOP
1711130690.990014,56,2311.0,0.135,0.78125,0.665,0.78125,CLOSED_LOOP
1711130692.250399,64,2310.0,0.83,0.0,0.665,0.78125,CLOSED_LOOP
1711130693.510001,69,2303.0,0.14,0.78125,0.665,0.78125,CLOSED_LOOP
1711130694.710227,75,2304.0,0.185,-1.5625,0.665,0.78125,CLOSED_LOOP
1711130695.940845,90,2326.0,0.805,0.78125,0.67,0.78125,CLOSED_LOOP
1711130697.170675,90,2346.0,0.78,5.46875,0.67,0.78125,CLOSED_LOOP
1711130698.429485,90,2370.0,0.85,1.5625,0.67,0.78125,CLOSED_LOOP
1711130699.660581,56,2340.0,0.495,-2.34375,0.71,0.78125,CLOSED_LOOP
1711130700.889601,74,2329.0,0.87,-10.9375,0.725,0.78125,CLOSED_LOOP
1711130702.120562,32,2245.0,0.095,0.0,0.735,0.78125,CLOSED_LOOP
1711130703.410175,59,2196.0,0.795,-1.5625,0.78,0.78125,CLOSED_LOOP
1711130704.640553,46,3511.0,0.01,0.0,0.795,0.78125,OPEN_LOOP
1711130705.900179,29,2711.0,0.0,0.0,0.0,0.78125,OPEN_LOOP
1711130707.160223,28,2472.0,0.0,0.0,0.0,0.78125,OPEN_LOOP
1711130708.48015,26,2220.0,0.0,0.0,0.0,0.78125,OPEN_LOOP
1711130709.800382,94,3811.0,0.89,0.0,0.1,0.78125,OPEN_LOOP
1711130711.060426,26,2870.0,0.0,0.0,0.0,0.78125,OPEN_LOOP
1711130712.32019,27,2398.0,0.0,0.0,0.0,0.78125,OPEN_LOOP
1711130713.670193,26,2091.0,0.0,0.0,0.01,0.78125,CLOSED_LOOP
1711130714.870381,50,2119.0,0.855,1.5625,0.09,0.78125,CLOSED_LOOP
1711130716.100006,26,2136.0,0.085,0.0,0.105,0.78125,OPEN_LOOP
1711130717.331335,26,1978.0,0.005,1.5625,0.035,0.78125,CLOSED_LOOP
1711130718.559897,60,1959.0,0.1,3.125,0.11,0.78125,CLOSED_LOOP
1711130719.790424,70,2106.0,0.72,8.59375,0.125,0.78125,CLOSED_LOOP
1711130720.993231,92,2508.0,0.08,14.84375,0.11,0.78125,CLOSED_LOOP
1711130722.280894,94,3150.0,0.835,4.6875,0.2,0.78125,CLOSED_LOOP
1711130723.480109,94,3693.0,0.305,-1.5625,0.255,0.78125,CLOSED_LOOP
1711130724.710212,26,3916.0,0.765,0.0,0.385,0.78125,OPEN_LOOP
1711130726.031218,30,2308.0,0.0,0.0,0.0,0.78125,CLOSED_LOOP
1711130727.290046,42,2189.0,0.755,3.125,0.09,0.78125,CLOSED_LOOP
1711130728.490988,39,2109.0,0.835,-4.6875,0.105,0.78125,OPEN_LOOP
1711130729.750124,25,1934.0,0.25,0.78125,0.11,0.78125,CLOSED_LOOP
1711130731.041033,36,1324.0,0.825,-0.78125,0.115,0.78125,CLOSED_LOOP
1711130732.33047,41,958.0,0.055,-0.78125,0.12,0.78125,CLOSED_LOOP
1711130733.590752,42,1061.0,0.825,-2.34375,0.12,0.78125,CLOSED_LOOP
